movie_id,domestic_revenue,international_revenue,worldwide_revenue
tt1531663,5000000,2711643,108847
tt1532503,3200000,5790894,8520807
tt1532958,20000000,8888355,7661122
tt1535108,115000000,93050117,193090583
tt1535109,55000000,107100855,111690956
tt1536044,3000000,84752907,92759125
tt1538403,60000000,31165421,64231152
tt1540011,5000000,20777061,24396093
tt1540133,6000000,5360274,14201630
tt1541995,6000000,1348205,10000000
tt1542344,18000000,18335230,42403567
tt1547230,20000000,15013650,677990
tt1547234,35000000,20275446,10808153
tt1549920,45000000,12050299,36280458
tt1554091,10000000,1759252,104254
tt1555064,15000000,20218921,310273
tt1559547,60000000,19452138,40600000
tt1560985,1000000,53261944,48496546
tt1562568,2000000,841733,201529
tt1562847,1500000,184705,0
tt1563738,15000000,13843771,45545662
tt1564349,37000000,72286779,23656674
tt1564367,80000000,103028109,111917482
tt1564585,10000000,21393620,45591267
tt1568338,42000000,18620000,29016031
tt1568346,90000000,102515793,130101637
tt1568911,66000000,79884879,97700000
tt1570728,50000000,84351197,60700000
tt1578275,70000000,48475290,21246676
tt1582507,10000000,31611916,12675215
tt1583420,30000000,35608245,39446825
tt1583421,130000000,122523060,253217645
tt1584131,13400000,164247,16699382
tt1586265,40000000,41152203,43231799
tt1586752,30000000,538690,2800000
tt1587310,180000000,241410378,517000000
tt1588173,35000000,66380662,50600000
tt1591095,1500000,54009150,45547882
tt1591479,12000000,70012847,12486552
tt1592525,20000000,14326864,18621249
tt1596343,125000000,209837675,416300000
tt1596346,18000000,43853424,3267524
tt1596350,65000000,54760791,101730488
tt1596363,28000000,70259870,63181000
tt1598778,60000000,75658097,60857770
tt1598822,56000000,54544638,87500000
tt1598828,40000000,26414527,11669635
tt1599348,85000000,126373434,81702771
tt1600195,35000000,28087155,54000000
tt1600196,12600000,10724389,7933992
tt1601913,25000000,51580236,28201459
tt1602620,8900000,6739492,22924648
tt1604171,8000000,10130219,572027
tt1605630,50000000,57011521,177978063
tt1605782,1500000,34665,0
tt1605783,17000000,56817045,97142545
tt1606378,92000000,67349198,237304984
tt1606389,30000000,125014030,71100540
tt1611224,69000000,37519139,78952441
tt1615065,45000000,47382068,35584084
tt1615147,3500000,5354039,14150000
tt1615918,75000000,133110742,209584693
tt1616195,35000000,37306030,47614509
tt1617661,176000000,47387723,136500000
tt1618442,90000000,27367660,119569250
tt1620935,6000000,5083906,1614773
tt1621039,55000000,55750480,54636592
tt1621045,12000000,91547205,4523302
tt1622547,28000000,37053924,3608708
tt1622979,40000000,42587643,115300000
tt1623205,215000000,234911825,258400000
tt1623288,60000000,56003051,51136348
tt1625346,12000000,16311571,6627456
tt1628841,165000000,103144286,286537649
tt1629757,20000000,6002756,1939360
tt1630036,2000000,34522221,663663
tt1631867,178000000,100206256,270335000
tt1632708,35000000,55802754,93739491
tt1633356,25000000,18877153,22486774
tt1634122,45000000,8305970,151772616
tt1637688,40000000,37520095,136410501
tt1637706,5000000,24816118,988330
tt1637725,50000000,218815487,330552828
tt1638355,75000000,45445109,61600000
tt1640484,6600000,37295394,863207
tt1645089,2000000,4312735,3558787
tt1645170,65000000,59650222,119729311
tt1646971,145000000,177002924,444534595
tt1646987,150000000,83670083,218300000
tt1647668,25000000,36457627,2025828
tt1648190,60000000,50701325,62529753
tt1650043,21000000,52698535,19828461
tt1650062,50000000,127004179,133091807
tt1650554,28000000,28795985,32000000
tt1653002,5000000,13546,0
tt1653911,4500000,707885,1122978
tt1655442,15000000,44671682,88761174
tt1657507,40000000,36665854,34842586
tt1661199,95000000,201151353,341200000
tt1661382,40000000,29807260,15100000
tt1663143,14000000,9409538,2007824
tt1663202,135000000,183637894,349312609
tt1663662,190000000,101802906,309200000
tt1666185,40000000,44922302,10746396
tt1666186,20000000,36661504,43886362
tt1666801,8500000,34030343,9679401
tt1667353,85000000,64935167,118083355
tt1667889,95000000,161321843,715922939
tt1670345,75000000,117723989,234000000
tt1673434,120000000,292324737,537422083
tt1674771,30000000,32363404,16900000
tt1675192,5000000,1730296,2010802
tt1679335,125000000,153707064,193157398
tt1682180,12000000,1714221,10363220
tt1684628,1000000,454121,101390
tt1690953,76000000,368065385,602700620
tt1691917,50000000,90288712,148970000
tt1694020,40000000,37134215,4729511
tt1695994,2000000,636706,0
tt1698641,28000000,66954149,33700000
tt1699755,15000000,9177065,130101
tt1700841,19000000,97685686,43019636
tt1702439,28000000,71349120,26245020
tt1702443,13000000,73013910,26022917
tt1706593,12000000,64575175,62060922
tt1707386,61000000,148809770,293000000
tt1711425,13000000,25682380,22383292
tt1711525,45000000,54767494,59733805
tt1712170,35000000,25888412,8730455
tt1714915,7000000,1879534,5729653
tt1716777,16000000,12434778,124153
tt1723121,37000000,150394119,119600000
tt1727776,15000000,3703046,12434000
tt1731141,110000000,61737191,63806833
tt1731697,1500000,1165882,379107
tt1735485,135000,1532,0
tt1735898,170000000,155332381,241260448
tt1741273,19500000,20180155,14674835
tt1742044,40000000,47047013,20600000
tt1742650,24000000,9662284,21747867
tt1743720,1800000,638476,59773
tt1748122,16000000,45512466,22750700
tt1753383,22000000,64508620,141228008
tt1758795,1500000,3491669,417927
tt1758830,35000000,67544505,20670651
tt1762399,80000000,36076121,90470397
tt1764234,15000000,15026056,22904409
tt1764651,100000000,85028192,229947763
tt1772240,5000000,17687709,8548444
tt1772288,10000000,5637066,5198686
tt1772341,165000000,189422889,281800000
tt1778304,5000000,104028807,103011037
tt1790809,230000000,172558876,622302918
tt1790864,34000000,102427862,245891999
tt1790885,40000000,95720716,37100000
tt1798603,26000000,17782178,6297090
tt1798684,30000000,52421953,39548874
tt1798709,23000000,25568251,22949176
tt1800241,40000000,150117807,101054000
tt1800246,8000000,26068955,19571188
tt1800741,33000000,35074677,105396069
tt1809398,65000000,115637895,45821402
tt1814621,13000000,18007317,629884
tt1815862,130000000,60522097,183089885
tt1817273,15000000,21403519,25649380
tt1821549,12000000,17654912,10027960
tt1821658,42000000,64251541,56633986
tt1821694,84000000,53262560,94813005
tt1823664,65000000,85911262,50942244
tt1823672,49000000,31569268,71242621
tt1826590,12500000,48637684,1808176
tt1837703,28000000,3255008,5803556
tt1837709,60000000,12600231,18200000
tt1840309,85000000,150947895,137937923
tt1840417,6000000,11494838,4455326
tt1843866,170000000,259766572,454654931
tt1850457,30000000,87044645,17966408
tt1853728,100000000,162805434,262562804
tt1854564,90000000,68559554,131290761
tt1855199,7000000,41003371,14074775
tt1855325,65000000,42345531,197813724
tt1860213,25000000,35593113,58479915
tt1860353,135000000,83028128,199542554
tt1860357,110000000,61433527,60356846
tt1869425,2000000,2850357,90054
tt1872194,50000000,47119388,37300000
tt1876451,14000000,24397469,240331
tt1877832,200000000,233921534,512124166
tt1878870,9000000,14431633,4938387
tt1904996,35000000,17616641,29305925
tt1905041,160000000,238679850,550000000
tt1907668,31000000,93772375,68000000
tt1911644,13000000,51872378,16700253
tt1911658,132000000,83850911,289664710
tt1915581,7000000,113721571,54017797
tt1921064,100000000,23219748,94611883
tt1922612,9000000,11862398,6800840
tt1922777,3000000,48086903,34428210
tt1924429,20000000,2328743,21932826
tt1924435,17000000,82390774,55834177
tt1929263,12000000,91443253,10444766
tt1931435,35000000,21819348,24702789
tt1931533,15000000,15024049,17202333
tt1935859,110000000,87242834,209239612
tt1939659,30000000,35266619,49524059
tt1951261,103000000,112200072,249800000
tt1951264,130000000,424668047,440343699
tt1951265,125000000,337135885,418220826
tt1951266,160000000,281723902,376620235
tt1956620,40000000,38543473,87526036
tt1959490,125000000,101200044,258000000
tt1964418,190000000,93436322,115599346
tt1967545,18000000,13371528,6904284
tt1972591,175000000,39175066,109500000
tt1972779,26000000,26766213,11843455
tt1974420,25000000,3652206,233136
tt1979320,38000000,26947624,70035385
tt1980209,26000000,49875291,37430258
tt1981115,170000000,206362140,438421000
tt1981677,17000000,65001093,50349333
tt1985949,73000000,107509366,244824563
tt1985966,78000000,119793567,154532382
tt1986769,7000000,887851,0
tt1995304,750000,41000,0
tt2004420,18000000,150157400,120507734
tt2007993,23000000,136166,4534266
tt2011159,13200000,52543632,1779578
tt2015381,170000000,333176600,439600000
tt2017020,105000000,71017784,276527576
tt2023453,22000000,49008662,28221033
tt2023587,15000000,71628180,74800000
tt2024432,35000000,134506920,39458090
tt2024469,50000000,92168600,130641000
tt2024544,20000000,56671993,131061209
tt2034139,5000000,15179302,9872563
tt2034800,150000000,45540830,289393001
tt2039393,25000000,33680992,5600000
tt2058673,105000000,28782481,104936230
tt2080374,30000000,17766658,16675215
tt2083355,17000000,70525195,2310515
tt2091256,38000000,73921000,51506681
tt2094766,125000000,54647948,186049908
tt2096672,40000000,86208010,83629000
tt2096673,175000000,356461711,501149463
tt2097307,2000000,13749300,3067347
tt2101441,5000000,14124284,17600000
tt2103254,20000000,84525432,15850000
tt2103281,170000000,208545589,502098977
tt2106361,50000000,47602194,113900000
tt2109184,5000000,53885000,88917657
tt2109248,210000000,245439076,858614996
tt2119532,40000000,67209615,113241303
tt2120120,88000000,78747585,166127224
tt2126355,110000000,155190832,318800000
tt2140373,35000000,83301580,34566404
tt2140379,26000000,12279691,19527465
tt2140479,44000000,86260045,68900000
tt2167202,18000000,10501938,1304494
tt2170439,42000000,54445357,53200000
tt2172934,28000000,30697999,22562231
tt2172935,18000000,3419967,4555845
tt2177771,70000000,78031620,78675018
tt2179136,58800000,350126372,197300000
tt2180411,50000000,128002372,84900000
tt2183034,13000000,38934842,6746220
tt2184339,3000000,64473115,24855512
tt2191701,80000000,133668525,113315753
tt2193215,25000000,16973715,54035619
tt2199571,50000000,26461644,45100000
tt2203939,40000000,83911193,112799203
tt2209764,100000000,23022309,80016949
tt2215285,20000000,65653242,1246000
tt2215719,12000000,25326071,7400885
tt2224026,135000000,177397510,208644097
tt2226417,5000000,83586447,78332871
tt2229499,3000000,24477704,14961651
tt2234155,58000000,44672764,48820080
tt2239822,177200000,41189488,184684740
tt2239832,24000000,65182182,4999246
tt2241351,27000000,41012075,52270529
tt2243537,2500000,40041683,20117901
tt2245084,165000000,222527828,435300000
tt2247476,15000000,30127963,10791
tt2262227,50000000,50151543,49632013
tt2267968,145000000,143528619,377642206
tt2267998,61000000,167767189,201563174
tt2268016,14800000,66013057,51800000
tt2278388,25000000,59301324,113635617
tt2279339,17000000,26302731,16124181
tt2279373,74000000,162994032,162192000
tt2281587,50000000,51183113,29200000
tt2293640,74000000,336045770,823352627
tt2294449,50000000,191719337,139614539
tt2294629,150000000,400738009,880064273
tt2302755,70000000,98925640,71344561
tt2304933,38000000,34916787,74989585
tt2309260,100000,22764410,20200000
tt2312718,22000000,20158898,28290518
tt2316204,97000000,74262031,166629732
tt2318092,20000000,23438250,11279923
tt2322441,40000000,166167230,403484237
tt2334871,42000000,45852178,14993533
tt2334879,150000000,73103784,132262953
tt2345737,12000000,1114423,1395584
tt2345759,125000000,80227895,329003712
tt2357129,12000000,16131410,25996942
tt2357291,103000000,131538435,367242682
tt2358925,35000000,10219501,4211752
tt2361509,35000000,75764672,118800000
tt2364841,30000000,19316646,43358449
tt2364897,15000000,2423468,3321572
tt2369135,66000000,43577636,159700000
tt2377322,30000000,30577122,57360693
tt2379713,245000000,200074609,680600000
tt2381249,150000000,195042377,487671890
tt2381941,50100000,53862963,104900000
tt2381991,115000000,48390190,116599148
tt2387433,3500000,17418667,10439436
tt2387499,40000000,14904426,15014319
tt2387559,26000000,30664106,22456240
tt2388715,5000000,27695246,16764705
tt2395427,250000000,459005868,943800000
tt2398241,60000000,45020282,152163264
tt2401878,8000000,3759286,1900000
tt2403021,5000000,7192291,5474158
tt2404233,140000000,31153464,119527400
tt2404311,30000000,36918811,41500000
tt2404425,11000000,33307793,28311980
tt2404435,90000000,93432655,68927981
tt2404463,43000000,159582188,70348583
tt2406566,30000000,51687870,48326155
tt2431286,12000000,37709979,62419893
tt2436386,12000000,22348241,10865000
tt2446042,48000000,89256424,237222717
tt2446980,60000000,56451232,44682827
tt2452042,99000000,130178411,116054702
tt2467046,16000000,14019924,13385972
tt2473510,10000000,18300124,60603000
tt2473682,5000000,32462372,58432590
tt2488496,245000000,936662225,1131561399
tt2503944,20000000,13651946,22954797
tt2510894,80000000,169700110,305099890
tt2515034,40000000,10664749,13512388
tt2515086,10000000,28873374,39659524
tt2528814,2000000,60755732,3920617
tt2543164,47000000,100546139,102842047
tt2547584,20000000,12545979,13429642
tt2554274,55000000,31090320,43589502
tt2555736,10000000,33078266,52900000
tt2557490,40000000,43139300,44050456
tt2561572,40000000,90411453,21300000
tt2562232,18000000,42340598,60874496
tt2567026,170000000,77041381,222415643
tt2568862,25000000,45018541,39900000
tt2582496,8000000,6758416,2316333
tt2582782,12000000,27007844,10872033
tt2582802,3300000,13092000,35890041
tt2582846,12000000,124872350,182294484
tt2592614,40000000,26830068,285412558
tt2637276,68000000,81476385,134387221
tt2637294,14000000,12314651,767000
tt2638144,100000000,26410477,67650834
tt2660888,185000000,158848340,184623476
tt2671706,24000000,57682904,6731857
tt2674426,20000000,56245075,152069111
tt2679042,35000000,22467450,59880206
tt2692250,127000000,113746621,249458014
tt2702724,29000000,63285885,15558697
tt2709768,75000000,368384330,507073607
tt2713180,68000000,85817906,126000000
tt2717822,70000000,8005980,11646077
tt2719848,55000000,43482270,159945314
tt2726560,34000000,37446117,25498698
tt2752758,7000000,15821461,21100099
tt2752772,10000000,27740955,25588195
tt2763304,18000000,2402004,39279742
tt2771200,160000000,504014165,759506961
tt2771372,6000000,3322127,163256
tt2788732,65000000,76233151,67462187
tt2802144,81000000,128261724,286089822
tt2820852,190000000,353007020,1162040651
tt2823054,33000000,46009673,31058573
tt2828996,4000000,17329486,8029230
tt2848292,29000000,184296230,102847849
tt2869728,40000000,91221830,33383467
tt2872718,8500000,32381217,15017775
tt2872732,40000000,126663600,332200000
tt2883434,9000000,21571189,262778
tt2891174,8000000,1411927,416305
tt2908446,110000000,130179072,166823455
tt2911666,20000000,43037835,42975221
tt2918436,3300000,25801570,12555322
tt2932536,5300000,44307191,17880338
tt2937898,20000000,5749134,6257936
tt2967224,35000000,34580201,16800000
tt2975578,9000000,71962800,39965565
tt2975590,250000000,330360194,543274725
tt2978462,36000000,42024533,15800000
tt2980516,15000000,35893537,87833151
tt2980648,22000000,54240821,35273632
tt2980706,50000000,59165787,87800000
tt2994190,1000000,13302,66322
tt3007512,22500000,4196641,33979676
tt3014666,5000000,10429707,107249
tt3040964,175000000,364001123,602549477
tt3045616,60000000,7696134,39579561
tt3062096,75000000,34343574,185677685
tt3063516,15000000,102003019,49823528
tt3065204,40000000,102470008,217922810
tt3076658,35000000,109767581,63800000
tt3079380,65000000,110825712,124840507
tt3125324,7000000,14618727,0
tt3152624,35000000,110212700,30583093
tt3165608,5000000,6206566,4773591
tt3181822,4000000,35423380,17002475
tt3183660,180000000,234037575,580000000
tt3195644,10000000,52218558,60765331
tt3216348,5000000,4799774,4237284
tt3231054,20000000,36880033,9552546
tt3263904,60000000,125070033,115727590
tt3276924,8900000,50136,3726910
tt3300542,60000000,62524260,143230187
tt3315342,97000000,226277068,392744368
tt3316948,28000000,14440985,12821389
tt3316960,5000000,18754371,26024824
tt3322364,35000000,34542474,14081098
tt3322940,6500000,84273813,172773848
tt3332064,150000000,35088320,93300000
tt3352390,9900000,3759078,7216312
tt3369806,20000000,42656255,1311000
tt3371366,217000000,130168683,475256474
tt3385516,178000000,155442489,388491616
tt3387542,10000000,26594261,13117739
tt3393786,60000000,58697076,103449000
tt3397884,30000000,46889293,37983151
tt3416828,105000000,64063008,344516030
tt3450650,30000000,71038190,36550035
tt3450958,150000000,146880162,343839601
tt3460252,44000000,54117416,101642701
tt3462710,12000000,11368012,6400000
tt3469046,80000000,264624300,770175109
tt3470600,75000000,270395425,363756254
tt3488710,35000000,10137502,51044440
tt3495026,15670000,2300000,25940000
tt3498820,250000000,408084349,745211944
tt3501632,180000000,315058289,538918837
tt3530002,25000000,43047372,9348624
tt3531824,19000000,38583626,46667799
tt3553442,35000000,23083334,1888805
tt3564472,19000000,115171585,25380774
tt3567288,5000000,65206105,33243957
tt3614530,5000000,2184640,149044
tt3622592,12000000,32000304,53511996
tt3623726,18000000,26822144,14503184
tt3631112,45000000,75395035,97790824
tt3640424,85000000,40098064,79421959
tt3659388,108000000,228433663,401728227
tt3682448,40000000,72313754,93164594
tt3691740,140000000,55483770,139759641
tt3707106,10000000,538460,2796467
tt3713166,1000000,32482090,30400000
tt3717252,35000000,30353973,50739340
tt3717490,100000000,85364450,56972790
tt3731562,185000000,168052812,398600000
tt3741834,12000000,51738905,88574023
tt3748528,200000000,532177324,523879949
tt3774114,40000000,21587519,15769697
tt3774694,3000000,249083,611974
tt3783958,30000000,151101803,295384421
tt3799694,50000000,36261763,26526455
tt3832914,3000000,67790117,5466149
tt3850214,7000000,17506470,480311
tt3850590,15000000,42725475,18823232
tt3862750,12000000,57027435,3245738
tt3882082,10000000,35819556,38316624
tt3890160,34000000,107825862,119119225
tt3896198,200000000,389813101,473942950
tt3922818,30000000,7885294,8195181
tt3949660,135000000,82051601,163572247
tt4030600,7400000,22395806,7478474
tt4034228,9000000,47695371,31292777
tt4046784,61000000,81697192,230598864
tt4052882,17000000,55124043,63976715
tt4094724,10000000,79213375,39374505
tt4116284,80000000,175750384,136200000
tt4136084,29000000,27383770,21669017
tt4139124,15000000,20591853,59480
tt4150494,1100000,0,97699
tt4160708,9900000,89217875,68612612
tt4172430,50000000,52853219,16558151
tt4178092,5000000,43787265,15193256
tt4196450,8500000,15861566,917646
tt4196776,120000000,162434410,253050504
tt4217392,65000000,362657,257380359
tt4257926,13000000,61705123,12277880
tt4263482,4000000,25138705,15285240
tt4270516,600000,6980524,224549
tt4276752,37000000,1243810,258124638
tt4287320,18000000,20497844,20158555
tt4302938,60000000,48023088,28226350
tt4337690,5000000,4842699,0
tt4341582,15000000,8874389,1492772
tt4361050,9000000,35144505,46561241
tt4383594,30000000,19700032,38114413
tt4465564,55000000,114581250,266964596
tt4481414,7000000,24801212,18268042
tt4481514,40000000,25584504,8600000
tt4501244,38000000,60323786,57778939
tt4520364,8000000,3915251,4894156
tt4572514,45000000,31886361,20299390
tt4573516,250000,3986245,3460
tt4624424,70000000,72679278,110709675
tt4630562,250000000,226008385,1009996733
tt4649416,17000000,42158780,422140
tt4651520,20000000,113257297,70678777
tt4669186,9900000,23591043,0
tt4682786,36000000,31016021,57512259
tt4731136,40000000,8106986,18513016
tt4765284,45000000,104897530,80502815
tt4776998,90000000,8224288,4224388
tt4786282,4900000,67268835,81600000
tt4799050,20000000,22105643,25241640
tt4824302,25000000,32492859,16289811
tt4832640,13430000,6200000,86339463
tt4846340,25000000,169607287,66349611
tt4877122,50000000,86089513,131687133
tt4972582,9000000,138291365,140162993
tt4975722,4000000,27854932,37481671
tt4981636,8500000,20007149,3308990
tt5001718,10000000,34121140,27500000
tt5013056,100000000,189740665,337200000
tt5052448,4500000,176040665,79373052
tt5322012,12000000,14301505,9167081
tt5325452,20000000,73206343,1621001
tt5362988,11000000,33800859,10179962
tt5390504,34000000,16790139,6564961
tt5442430,58000000,30234022,70307784
tt6003368,22000000,20738724,19402248
tt6265828,100000,1596371,355312
tt6322922,1000000,3496795,1937131
tt6574272,2800000,3600146,97583
tt6690310,23000000,54174,22703590
